公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1235,興泰,24811,24935,29666,-0.49,-16.36,214709,215533,-0.38
1236,宏亞食品,198683,155381,160035,27.86,24.14,1296971,1429864,-9.29
1702,南僑化工,208109,189715,200352,9.69,3.87,1562634,1510720,3.43
1737,臺鹽,190334,175357,195847,8.54,-2.81,1516834,1580173,-4.0
1301,台塑,14609206,14540823,15821342,0.47,-7.66,117918485,133788107,-11.86
1303,南亞塑膠,15613644,14749799,15598114,5.85,0.09,122024446,135567006,-9.98
1304,台聚,922502,917800,1318462,0.51,-30.03,7712525,9230609,-16.44
1305,華夏,737197,668619,742042,10.25,-0.65,5396969,6542543,-17.5
1307,三芳化工,635203,591749,636183,7.34,-0.15,4658838,4616522,0.91
1308,亞聚,438979,546229,576173,-19.63,-23.81,3469597,4686507,-25.96
1309,台達化工,667050,917795,741924,-27.32,-10.09,6738974,7385684,-8.75
1310,台苯,1460894,1311086,636216,11.42,129.62,9532197,8082594,17.93
1312,國喬石化,1657198,1581323,1766291,4.79,-6.17,11897706,13249670,-10.2
1313,聯成,629544,662968,631903,-5.04,-0.37,4975386,4972482,0.05
1314,中石化,3255187,3260415,4151953,-0.16,-21.59,24845015,29492847,-15.75
1315,達新工業,225538,227655,275860,-0.92,-18.24,1585405,1682778,-5.78
1319,東陽,1126323,1110921,1035638,1.38,8.75,8507706,8385767,1.45
1321,大洋,442185,420804,438828,5.08,0.76,3218867,3557257,-9.51
1323,永裕,142230,142945,134383,-0.5,5.83,1128881,1084534,4.08
1324,地球工業,125884,107310,153278,17.3,-17.87,862326,1077131,-19.94
1325,�琱j,75465,69680,63198,8.3,19.41,569534,709248,-19.69
1326,台化,22444303,20003025,21638189,12.2,3.72,194015586,198112140,-2.06
1339,昭輝,105905,83402,81432,26.98,30.05,735306,710008,3.56
1715,萬洲化學,464586,393119,470610,18.17,-1.28,3504821,2972755,17.89
4306,炎洲,495895,588068,459476,-15.67,7.92,3995495,3615590,10.5
1402,遠東新,5061636,5226926,5120241,-3.16,-1.14,41447930,41567618,-0.28
1409,新纖,2028249,2422814,2184470,-16.28,-7.15,17796127,18491183,-3.75
1410,南染,29549,30126,32252,-1.91,-8.38,231174,246004,-6.02
1413,宏洲纖維,278690,290606,320910,-4.1,-13.15,2644861,3033684,-12.81
1414,東和,145726,119347,146159,22.1,-0.29,1003283,850175,18.0
1416,廣豐,6452,9695,12001,-33.45,-46.23,140130,106331,31.78
1417,嘉裕,147037,217396,117565,-32.36,25.06,1347458,826773,62.97
1418,東華,198313,111757,205487,77.45,-3.49,1578624,2005749,-21.29
1419,新紡,44772,53246,62906,-15.91,-28.82,488528,522521,-6.5
1423,利華羊毛,66860,77478,85898,-13.7,-22.16,787348,1030547,-23.59
1432,大魯閣,455,2399,461,-81.03,-1.3,9859,10297,-4.25
1434,福懋興業,2903241,2802157,2940187,3.6,-1.25,23759483,24563124,-3.27
1439,中和羊毛,37680,69465,48400,-45.75,-22.14,506382,391586,29.31
1440,南紡,1392176,1170943,1474403,18.89,-5.57,10403339,11582639,-10.18
1441,大東紡織,120419,127104,149125,-5.25,-19.24,994280,1261209,-21.16
1443,立益紡織,114366,93366,42894,22.49,166.62,680724,683846,-0.45
1444,力麗,965490,1060633,1237648,-8.97,-21.98,8286925,9027595,-8.2
1445,大宇紡織,185049,177943,210549,3.99,-12.11,1407943,1570205,-10.33
1446,宏和,31123,28785,25193,8.12,23.53,231804,434975,-46.7
1447,力鵬,2345493,2312160,3097630,1.44,-24.28,17171877,17698978,-2.97
1449,佳和實業,138143,135255,156386,2.13,-11.66,1317571,1435644,-8.22
1451,年興紡織,1074388,986252,949120,8.93,13.19,7542468,7465031,1.03
1452,宏益,210169,162254,189264,29.53,11.04,1430626,1565778,-8.63
1453,大將,50131,26602,12646,88.44,296.41,272251,176410,54.32
1454,台富,168198,213661,239468,-21.27,-29.76,1503300,1843276,-18.44
1455,集盛,1524329,1494857,1880396,1.97,-18.93,11707635,13111438,-10.7
1456,怡華,127012,142813,146956,-11.06,-13.57,1292267,1440290,-10.27
1457,宜進,441490,345503,494580,27.78,-10.73,3282643,4245694,-22.68
1459,聯發紡織,254431,247504,340872,2.79,-25.35,2035737,1853755,9.81
1460,宏遠,505262,358115,534460,41.08,-5.46,4065907,3842850,5.8
1463,強盛染整,35661,39066,48759,-8.71,-26.86,297295,384133,-22.6
1464,得力實業,164720,124878,141078,31.9,16.75,1331560,1197465,11.19
1465,偉全實業,120054,123155,202949,-2.51,-40.84,1033150,1315062,-21.43
1466,聚隆,451037,420673,588669,7.21,-23.38,3640383,4053601,-10.19
1467,南緯實業,311756,399662,427253,-21.99,-27.03,2158369,2308191,-6.49
1468,昶和纖維,39051,30383,35920,28.52,8.71,369302,504986,-26.86
1469,理隆纖維,47698,62027,67849,-23.1,-29.69,447339,657930,-32.0
1470,大統染,49032,44884,53308,9.24,-8.02,456465,558899,-18.32
1472,三洋紡,88468,69635,98249,27.04,-9.95,442778,910563,-51.37
1473,台南企業,827145,1003437,595181,-17.56,38.97,5687179,5005119,13.62
1474,弘裕,239690,267997,305006,-10.56,-21.41,2009301,2564128,-21.63
1475,本盟光電,19450,21655,19674,-10.18,-1.13,171488,293255,-41.52
1476,儒鴻,1244623,1353497,958215,-8.04,29.88,8178144,6708904,21.89
1477,聚陽實業,1158889,1351398,1298971,-14.24,-10.78,9710037,9171162,5.87
4414,如興,212551,331543,164226,-35.89,29.42,1674519,1751081,-4.37
4426,利勤實業,100009,93759,54860,6.66,82.29,640773,369440,73.44
1503,士電,1180819,1341297,1543464,-11.96,-23.49,10488304,11009011,-4.72
1504,東元電機,2146195,2280451,2596117,-5.88,-17.33,17349072,17291144,0.33
1506,正道,89376,81643,76182,9.47,17.31,701203,652846,7.4
1507,永大機電,339249,319525,316335,6.17,7.24,2655067,2476652,7.2
1512,瑞利,169251,183829,224404,-7.93,-24.57,1494056,1745271,-14.39
1513,中興電,657093,513417,526653,27.98,24.76,4950391,4988820,-0.77
1514,亞力電機,326354,423328,279605,-22.9,16.71,2507999,2059518,21.77
1515,力山,189731,227649,179801,-16.65,5.52,1939370,1448259,33.91
1517,利奇機械,209309,216479,205068,-3.31,2.06,1568755,1337359,17.3
1519,華城電機,520857,404415,396364,28.79,31.4,2413618,2960109,-18.46
1521,大億,305162,333080,347183,-8.38,-12.1,2799350,2647304,5.74
1522,堤維西,707908,703075,674912,0.68,4.88,5769711,5420211,6.44
1524,耿鼎企業,252435,201355,256521,25.36,-1.59,1833408,2044451,-10.32
1525,江申工業,110144,142745,95848,-22.83,14.91,974262,891563,9.27
1526,日馳,51099,50698,61970,0.79,-17.54,394838,429099,-7.98
1527,鑽全,197927,199121,265122,-0.59,-25.34,1808585,1881233,-3.86
1528,恩德,209481,224248,279457,-6.58,-25.03,1722701,1934002,-10.92
1529,樂士,6719,6291,7039,6.8,-4.54,53751,80230,-33.0
1530,亞崴機電,294018,274717,280127,7.02,4.95,2314938,1952982,18.53
1531,高林股,190385,182533,266511,4.3,-28.56,1420193,2654884,-46.5
1533,車王電,115429,87896,143524,31.32,-19.57,874542,993899,-12.0
1535,中宇,701708,715915,502807,-1.98,39.55,5911911,5111380,15.66
1536,和大工業,283805,277662,285352,2.21,-0.54,2256717,1757691,28.39
1537,廣隆光電,446455,450601,362737,-0.92,23.07,3180364,2591592,22.71
1538,正峰新,51368,64354,70329,-20.17,-26.96,529047,641363,-17.51
1539,巨庭機械,127624,124438,69173,2.56,84.49,940126,705869,33.18
1540,喬福機械,108883,105513,106217,3.19,2.5,969393,799560,21.24
1541,錩泰,140188,114856,107351,22.05,30.58,967398,630186,53.5
1558,伸興,456101,483938,443763,-5.75,2.78,3181318,2914191,9.16
1560,中砂,328344,327052,311142,0.39,5.52,2551820,2623079,-2.71
1568,倉佑,125296,116405,142544,7.63,-12.1,970924,912129,6.44
1583,程泰,202980,208723,229762,-2.75,-11.65,1983378,1569363,26.38
2049,上銀科技,1032444,1021862,1335939,1.03,-22.71,7363931,8985431,-18.04
2228,劍麟,142462,159260,159083,-10.54,-10.44,1086780,1051093,3.39
2231,為升,104852,105626,86502,-0.73,21.21,785369,672700,16.74
2371,大同,2464773,2776444,3617577,-11.22,-31.86,22186874,26224428,-15.39
3167,大量科技,135401,150077,251573,-9.77,-46.17,1497850,1160877,29.02
4526,東台,402467,403248,551496,-0.19,-27.02,2953875,4815665,-38.66
4532,瑞智精密,525168,549390,468510,-4.4,12.09,4566704,3775822,20.94
6605,帝寶工業,770399,736902,801175,4.54,-3.84,6398349,6663434,-3.97
8222,寶一科技,74361,65900,67343,12.83,10.42,497265,423750,17.34
8374,羅昇,110161,125701,137318,-12.36,-19.77,962407,1148322,-16.19
8996,高力,188508,124249,141249,51.71,33.45,1074097,874856,22.77
1603,華電,216455,196972,408995,9.89,-47.07,1798126,2048165,-12.2
1604,聲寶,767497,1165330,622576,-34.13,23.27,7621315,6054882,25.87
1605,華新,6103672,5758618,6489981,5.99,-5.95,47953666,51455861,-6.8
1608,華榮,737346,1041335,906614,-29.19,-18.67,6892394,6557072,5.11
1609,大亞電線,770318,719366,772062,7.08,-0.22,6285266,6005402,4.66
1611,中電,598228,602469,549241,-0.7,8.91,4697459,4347467,8.05
1612,宏泰,403508,406174,546626,-0.65,-26.18,3653406,4067208,-10.17
1613,台一,448650,523769,567464,-14.34,-20.93,3905726,4290565,-8.96
1614,三洋電,442923,904104,516272,-51.0,-14.2,5276735,4567213,15.53
1615,大山,335860,271007,333115,23.93,0.82,2662923,2868100,-7.15
1616,億泰,238285,298604,317947,-20.2,-25.05,2179894,2750995,-20.75
1617,榮星電線,311788,341384,355479,-8.66,-12.29,2600381,3419380,-23.95
1618,合機公司,616645,341469,319520,80.58,92.99,2838341,2419404,17.31
4930,燦星網通,53463,174716,55636,-69.4,-3.9,591864,624197,-5.17
1316,上曜,25675,18893,15290,35.89,67.92,175290,120192,45.84
1704,榮化,2374445,2989678,2462952,-20.57,-3.59,19617237,21053448,-6.82
1708,東鹼,311936,246438,252548,26.57,23.51,2118156,1788613,18.42
1709,和益化工,821411,1009675,808376,-18.64,1.61,7173177,7071218,1.44
1710,東聯,916444,944711,1238695,-2.99,-26.01,8254710,9260140,-10.85
1711,永光化學,529721,476287,395252,11.21,34.02,4205641,3708224,13.41
1712,興農,785194,606515,685390,29.45,14.56,5333605,4859437,9.75
1713,國化,58812,45172,46798,30.19,25.67,421436,387705,8.7
1714,和桐化學,565388,674867,1284602,-16.22,-55.98,8358111,8683155,-3.74
1717,長興材料,1459446,1519909,1538937,-3.97,-5.16,11341516,12537678,-9.54
1718,中纖,1506317,1006796,1550445,49.61,-2.84,10776005,11644776,-7.46
1721,三晃,136071,136249,146895,-0.13,-7.36,1016281,1157421,-12.19
1722,台肥,1212964,1432849,1473277,-15.34,-17.66,11052699,10929343,1.12
1723,中碳,706591,651619,758207,8.43,-6.8,5812944,6124787,-5.09
1724,台硝,219903,242905,254769,-9.46,-13.68,1577978,1730440,-8.81
1725,元禎,781139,739617,688927,5.61,13.38,6072276,6526500,-6.95
1726,永記造漆,519094,525871,697542,-1.28,-25.58,4277640,4300806,-0.53
1727,中華化學,210036,192679,188046,9.0,11.69,1460525,1379308,5.88
1730,花仙子,92068,93486,94468,-1.51,-2.54,734375,662242,10.89
1732,毛寶,54846,55808,56404,-1.72,-2.76,460310,496832,-7.35
1735,日勝化,157939,160406,168543,-1.53,-6.29,1261270,1316648,-4.2
1773,勝一化工,546153,553144,576965,-1.26,-5.34,4445511,4453383,-0.17
4720,德淵企業,136217,128708,166728,5.83,-18.29,1061274,1043383,1.71
4722,國精化學,350280,342887,283796,2.15,23.42,2720315,1963001,38.57
4725,信昌化,2176137,2043128,2826014,6.51,-22.99,16921215,19625314,-13.77
4733,上緯企業,120001,175311,134554,-31.54,-10.81,1213311,1155635,4.99
4755,三福化工,301224,0,272240,,10.64,2417814,2811707,-14.0
1701,中化,229185,209027,297285,9.64,-22.9,1850892,2066036,-10.41
1707,葡萄王,233023,235727,194068,-1.14,20.07,1829469,1575989,16.08
1720,生達化學,186177,164471,164278,13.19,13.33,1434465,1356650,5.73
1729,必翔實業,105434,146995,118132,-28.27,-10.74,922324,834203,10.56
1731,美吾華,170360,178792,177692,-4.71,-4.12,1408701,1504881,-6.39
1733,五鼎,153742,160030,172136,-3.92,-10.68,1401721,1186112,18.17
1734,杏輝藥品,156664,172702,132336,-9.28,18.38,1196933,1045247,14.51
1736,喬山健康,954368,728466,850548,31.01,12.2,5008894,4561529,9.8
1762,中化合成,130188,120419,97439,8.11,33.6,950124,760486,24.93
1783,和康生技,20244,19843,12296,2.02,64.63,156634,122061,28.32
1786,科妍,17519,17460,14808,0.33,18.3,105757,88459,19.55
1789,台灣神隆,433809,450523,271002,-3.7,60.07,2759102,2458609,12.22
3164,景岳生技,12491,10218,12960,22.24,-3.61,102934,121757,-15.45
3705,永信,60197,29078,63076,107.01,-4.56,372013,408320,-8.89
4104,佳醫,269495,257224,256246,4.77,5.17,2072245,2084857,-0.6
4106,雃博,115831,115299,158220,0.46,-26.79,917819,1027189,-10.64
4108,懷特,15537,15256,12092,1.84,28.48,112236,87314,28.54
4119,旭富製藥,104965,103920,84244,1.0,24.59,848894,678297,25.15
4133,亞諾法,41015,40465,37618,1.35,9.03,312315,311812,0.16
4142,國光生技,6724,5172,1926,30.0,249.11,158735,134703,17.84
4164,承業醫,85695,9309,56467,820.56,51.76,293069,349276,-16.09
4737,華廣,125292,106277,122436,17.89,2.33,908878,844755,7.59
4746,台耀,247688,202633,252830,22.23,-2.03,1711532,1665272,2.77
1802,台玻,1053263,1001137,1222859,5.2,-13.86,8890637,9981833,-10.93
1806,冠軍,274288,285611,263153,-3.96,4.23,2118515,1856685,14.1
1809,中釉,138765,145406,147243,-4.56,-5.75,1138090,1063231,7.04
1810,和成,254239,412425,251381,-38.35,1.13,2063370,1921378,7.39
1817,凱撒衛浴,80398,86962,80353,-7.54,0.05,587169,573324,2.41
1902,台紙,378590,380996,346182,-0.63,9.36,2844305,3283305,-13.37
1903,士紙,169245,196405,224778,-13.82,-24.7,1412302,1606305,-12.07
1904,正隆,2149941,2110278,2146516,1.87,0.15,16837132,15786219,6.65
1905,華紙,420684,464486,441182,-9.43,-4.64,4071516,4199102,-3.03
1906,寶隆,56480,38560,31020,46.47,82.07,284933,245141,16.23
1907,永豐餘,1375407,1398195,1439954,-1.62,-4.48,11341098,12042473,-5.82
1909,榮成,572601,573277,598093,-0.11,-4.26,4312148,4654208,-7.34
1532,勤美,354446,396670,447884,-10.64,-20.86,3287630,3183776,3.26
2002,中鋼,16828532,18112588,20695928,-7.08,-18.68,145616541,161511247,-9.84
2006,東和鋼鐵,2643517,3263535,3190615,-18.99,-17.14,25500737,25637287,-0.53
2007,燁興公司,656671,722479,756617,-9.1,-13.2,5781398,7645126,-24.37
2008,高興昌,90341,68970,516119,30.98,-82.49,1782909,3781441,-52.85
2009,第一伸銅,364578,437790,585383,-16.72,-37.71,2989346,4107158,-27.21
2010,春源鋼鐵,1316443,1486258,1547477,-11.42,-14.92,12181422,11603886,4.97
2012,春雨,320714,341994,360527,-6.22,-11.04,2680950,3106889,-13.7
2013,中鋼構,1027537,1136688,1221262,-9.6,-15.86,9226009,8991385,2.6
2014,中鴻,2806428,3161982,3900062,-11.24,-28.04,28727925,30750358,-6.57
2015,豐興鋼鐵,2470021,2915022,3023840,-15.26,-18.31,23767554,25335813,-6.18
2017,官田鋼,417385,413590,552348,0.91,-24.43,3851365,4393898,-12.34
2020,美亞鋼管,381815,394419,481031,-3.19,-20.62,3298009,3787147,-12.91
2022,聚亨,139106,200910,171695,-30.76,-18.98,1760031,1782623,-1.26
2023,燁輝,2250360,2172679,2465431,3.57,-8.72,18723601,22257614,-15.87
2024,志聯工業,124918,139628,163191,-10.53,-23.45,1119760,1410019,-20.58
2025,千興,251500,202145,487989,24.41,-48.46,1916925,5084406,-62.29
2027,大成鋼,868303,868130,855753,0.01,1.46,6536511,7331722,-10.84
2028,威致鋼鐵,939435,662259,744092,41.85,26.25,6705833,7307345,-8.23
2029,盛餘,1066441,1268166,1556889,-15.9,-31.5,10770705,12036314,-10.51
2030,彰源,998213,996221,1373573,0.19,-27.32,8743576,10537960,-17.02
2031,新光鋼,529383,623109,725804,-15.04,-27.06,4829235,5203237,-7.18
2032,新鋼工業,341757,387934,372931,-11.9,-8.35,2821690,3415163,-17.37
2033,佳大世界,80220,82328,77359,-2.56,3.69,721576,721244,0.04
2034,允強,2046365,2075734,2575682,-1.41,-20.55,16894047,18509531,-8.72
2038,海光企業,903966,1068275,1270154,-15.38,-28.83,8841482,9701921,-8.86
3004,豐達科技,75987,69241,48742,9.74,55.89,772503,538603,43.42
5007,三星科技,425797,473580,543875,-10.08,-21.71,3612631,4152442,-12.99
9958,世紀鋼構,156185,138166,121331,13.04,28.72,2087678,1176507,77.44
2101,南港輪胎,417908,504199,572114,-17.11,-26.95,4319042,4260528,1.37
2102,泰豐輪胎,413421,469260,651296,-11.89,-36.52,3913287,4808387,-18.61
2103,台橡,1606169,1379295,1805633,16.44,-11.04,12058992,13605729,-11.36
2104,中橡,424981,472107,586113,-9.98,-27.49,4025510,4016195,0.23
2105,正新,2202923,1849692,2158867,19.09,2.04,16849371,15576704,8.17
2106,建大,575909,526840,493394,9.31,16.72,4514137,4096188,10.2
2107,厚生,249247,411434,195185,-39.41,27.69,2414561,2603762,-7.26
2108,南帝化工,441879,434512,620894,1.69,-28.83,3808793,4497312,-15.3
2109,華豐橡膠,236429,224707,215878,5.21,9.51,1678035,1648032,1.82
2114,鑫永銓,193804,194915,164204,-0.56,18.02,1453940,1332380,9.12
2201,裕隆汽車,2238698,2512958,2438475,-10.91,-8.19,25032131,27012708,-7.33
2204,中華汽車,2305928,3264731,2474988,-29.36,-6.83,25198849,25705320,-1.97
2206,三陽工業,2074035,2102096,1994113,-1.33,4.0,16102470,16520851,-2.53
2207,和泰汽車,6353255,7996489,6050833,-20.54,4.99,60536341,54060962,11.97
2227,裕隆日產,1843970,2368633,2262117,-22.15,-18.48,21563718,22371864,-3.61
1437,勤益投控,75825,84959,110657,-10.75,-31.47,615828,906786,-32.08
2302,麗正,32574,33273,35293,-2.1,-7.7,236177,233278,1.24
2303,聯電,9798969,9612979,8200743,1.93,19.48,70797236,73277763,-3.38
2311,日月光,6422218,6058640,6144040,6.0,4.52,47067924,45932269,2.47
2325,矽品,4999446,4952891,5256778,0.93,-4.89,38666437,37003858,4.49
2329,華泰電子,790650,901675,951277,-12.31,-16.88,6898233,6838618,0.87
2330,台積電,48896013,47924170,37041705,2.02,32.0,327569466,282352266,16.01
2337,旺宏,2412062,2316612,2206974,4.12,9.29,15612710,17098823,-8.69
2338,光罩,149371,143587,157472,4.02,-5.14,1134346,1229650,-7.75
2342,茂矽,139233,192586,335163,-27.7,-58.45,1461043,2745368,-46.78
2344,華邦電,2159503,2299426,2344417,-6.08,-7.88,17063504,19221723,-11.22
2351,順德,618989,622122,672889,-0.5,-8.01,4667664,5504267,-15.19
2363,矽統科技,52483,45939,138051,14.24,-61.98,238553,1267114,-81.17
2369,菱生,508510,541758,505344,-6.13,0.62,3969566,4165077,-4.69
2379,瑞昱,2162743,2006813,1655268,7.77,30.65,16105473,15068513,6.88
2388,威盛電子,246006,287740,319087,-14.5,-22.9,2308824,3046937,-24.22
2401,凌陽科技,304728,235739,210419,29.26,44.81,2139650,2494132,-14.21
2408,南亞科,2110371,2578683,2403819,-18.16,-12.2,23588766,26952597,-12.48
2434,統懋,45652,36742,61598,24.25,-25.88,314271,529176,-40.61
2436,偉詮電,177229,170588,183943,3.89,-3.65,1326976,1442065,-7.98
2441,超豐電子,826231,867541,744685,-4.76,10.95,6327318,6214988,1.8
2449,京元電,1202864,1145031,1001610,5.05,20.09,8205152,7749308,5.88
2451,創見資訊,2086968,2261844,2479126,-7.73,-15.81,16384665,19473844,-15.86
2454,聯發科,6043974,5936202,5314982,1.81,13.71,37710031,34673347,8.75
2458,義隆,624905,686964,436078,-9.03,43.3,4654329,3495909,33.13
2481,強茂,493958,393162,411407,25.63,20.06,3391844,3586037,-5.41
3006,晶豪科技,502455,488298,356247,2.89,41.04,3568011,3812588,-6.41
3014,聯陽,320563,303508,316802,5.61,1.18,2513664,2709857,-7.23
3016,嘉晶,84869,70739,72757,19.97,16.64,456994,640709,-28.67
3034,聯詠,3462199,3158808,3031032,9.6,14.22,22694922,23757163,-4.47
3035,智原,852325,672068,466617,26.82,82.66,5219914,3581797,45.73
3041,揚智,344511,302738,284404,13.79,21.13,3283538,2168059,51.45
3054,萬國科技,155572,251903,248233,-38.24,-37.32,1983424,998772,98.58
3094,聯傑國際,32302,27715,28424,16.55,13.64,238307,246241,-3.22
3189,景碩科技,1516976,1509155,1524425,0.51,-0.48,11683065,10883631,7.34
3257,虹冠電,48931,50362,48392,-2.84,1.11,358150,373159,-4.02
3443,創意電子,1120815,903366,891421,24.07,25.73,5888453,5756639,2.28
3474,華亞科,2859388,3036196,3083773,-5.82,-7.27,23384723,25804821,-9.37
3519,綠能,661609,974868,1508380,-32.13,-56.13,7315837,14674452,-50.14
3532,台勝科,1013118,866315,605038,16.94,67.44,6371894,6133147,3.89
3545,敦泰,476763,379478,355250,25.63,34.2,2599424,2907385,-10.59
3559,全智科,80811,86190,87559,-6.24,-7.7,701816,703094,-0.18
3579,尚志,38314,40647,49389,-5.73,-22.42,305032,471095,-35.25
3583,辛耘,173787,166465,271827,4.39,-36.06,1026468,942755,8.87
3588,通嘉,104052,103088,88664,0.93,17.35,745021,677014,10.04
3598,奕力,1119788,1060299,1046258,5.61,7.02,6736176,5383471,25.12
3686,達能,55458,81810,318277,-32.21,-82.57,740252,3324065,-77.73
4919,新唐科技,625471,701663,621997,-10.85,0.55,5082460,5019545,1.25
4952,凌通科技,361342,353636,320893,2.17,12.6,2087379,2463635,-15.27
5269,祥碩科技,146736,148104,130677,-0.92,12.28,1189205,999018,19.03
5285,界霖,159123,172456,162367,-7.73,-1.99,1157149,1402175,-17.47
5305,敦南科技,610292,640051,628946,-4.64,-2.96,4636270,4913346,-5.63
5471,松翰科技,290232,333893,272776,-13.07,6.39,2401187,2462134,-2.47
6202,盛群,308006,307956,276835,0.01,11.25,2280393,2344248,-2.72
6239,力成,1788453,1802465,3113203,-0.77,-42.55,17628612,25435044,-30.69
6243,迅杰,73517,83203,70057,-11.64,4.93,584740,677753,-13.72
6257,矽格,401631,389241,382544,3.18,4.98,2855364,2924591,-2.36
6271,同欣電子,720688,659150,555808,9.33,29.66,4355276,4124585,5.59
6286,立錡,965133,937316,928183,2.96,3.98,7456282,7300743,2.13
8016,矽創電子,471289,439103,381906,7.32,23.4,3114420,2910132,7.01
8081,致新,434516,409830,411681,6.02,5.54,3164308,3318408,-4.64
8110,華東,651870,711050,660303,-8.32,-1.27,5085871,5406333,-5.92
8131,福懋科技,861666,975104,837633,-11.63,2.86,7607636,8204611,-7.27
8150,南茂科技,1533597,1546754,1290269,-0.85,18.85,11232324,10495649,7.01
8261,富鼎,209062,194038,284522,7.74,-26.52,1657283,2062359,-19.64
8271,宇瞻科技,571394,679502,724064,-15.9,-21.08,5016848,5915525,-15.19
2301,光寶科技,6081082,6806402,8364462,-10.65,-27.29,50763369,65218078,-22.16
2305,全友電腦,14802,25063,11572,-40.94,27.91,109141,105779,3.17
2324,仁寶電腦,46498202,51209809,54353570,-9.2,-14.45,381626590,441001597,-13.46
2331,精英,4037051,3616609,4037788,11.62,-0.01,31043161,39570409,-21.54
2352,佳世達,6598230,6742371,5821504,-2.13,13.34,51026036,43397864,17.57
2353,宏��,26706843,22656919,31617182,17.87,-15.53,242983330,260537662,-6.73
2356,英業達,21226478,24594811,24984605,-13.69,-15.04,206695016,218027251,-5.19
2357,華碩,32005867,30207294,33267044,5.95,-3.79,235684645,200716361,17.42
2358,廷鑫,55375,60916,25049,-9.09,121.06,310063,368796,-15.92
2361,鴻友科技,50605,37723,128542,34.14,-60.63,476066,671318,-29.08
2362,藍天,1010239,1086060,962421,-6.98,4.96,7655562,7469650,2.48
2364,倫飛電腦,108472,124835,129107,-13.1,-15.98,845347,1211497,-30.22
2365,昆盈企業,670323,612285,630325,9.47,6.34,5021881,5239920,-4.16
2376,技嘉,4386150,4015214,3841317,9.23,14.18,27273455,30416925,-10.33
2377,微星科技,6647722,5682707,6201020,16.98,7.2,43623629,51761635,-15.72
2380,虹光精密,238665,265471,223309,-10.09,6.87,1799710,1873875,-3.95
2382,廣達,82945526,87883469,92597723,-5.61,-10.42,623898839,677427753,-7.9
2385,群光電子,1987380,1798759,1564968,10.48,26.99,12638105,11227998,12.55
2387,精元電腦,110830,171837,119317,-35.5,-7.11,1199771,1243521,-3.51
2395,研華,1852441,1606234,1472103,15.32,25.83,13048988,12579273,3.73
2397,友通資訊,172481,142991,140881,20.62,22.43,1090086,1018149,7.06
2399,映泰,388523,403998,592436,-3.83,-34.41,3394562,4949089,-31.41
2405,浩鑫,153264,152730,166461,0.34,-7.92,1306123,1734144,-24.68
2417,圓剛,89780,99145,212754,-9.44,-57.8,878850,1239149,-29.07
2424,隴華電子,3501,17212,2795,-79.65,25.25,63992,89374,-28.39
2425,承啟,201966,195460,4978,3.32,3957.17,1194046,568463,110.04
2442,新美齊,45452,39533,64628,14.97,-29.67,370661,296954,24.82
2465,麗臺科技,198749,236030,181384,-15.79,9.57,1525305,1555227,-1.92
3002,歐格電子,31008,44056,43214,-29.61,-28.24,365811,268661,36.16
3005,神基科技,423267,475843,427448,-11.04,-0.97,3549453,3140409,13.02
3013,晟銘電子,268728,186465,247792,44.11,8.44,1496877,2083702,-28.16
